created_at,customer,customer.address,customer.address.city,customer.address.state,customer.address.street,customer.address.zip,customer.email,customer.name,customer_id,items,order_id,payment,payment.last_four,payment.method,shipping,shipping.carrier,shipping.cost,shipping.tracking,status,total
2024-05-28T00:00:00,"{""name"": ""Customer 219"", ""email"": ""customer219@shop.example"", ""address"": {""street"": ""663 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""20093""}}","{""street"": ""663 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""20093""}",Seattle,CA,663 Main St,20093,customer219@shop.example,Customer 219,5692,"[{""product"": ""Tablet"", ""quantity"": 4, ""price"": 218.24, ""sku"": ""SKU-221""}]",ORD-10219,"{""method"": ""paypal"", ""last_four"": ""1988""}",1988,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR851377707"", ""cost"": 14.97}",UPS,14.97,TR851377707,pending,783.7
2024-02-28T00:00:00,"{""name"": ""Customer 220"", ""email"": ""customer220@shop.example"", ""address"": {""street"": ""430 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""24068""}}","{""street"": ""430 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""24068""}",Portland,CO,430 Main St,24068,customer220@shop.example,Customer 220,2121,"[{""product"": ""Watch"", ""quantity"": 4, ""price"": 294.13, ""sku"": ""SKU-902""}, {""product"": ""Speakers"", ""quantity"": 4, ""price"": 67.77, ""sku"": ""SKU-333""}, {""product"": ""Phone"", ""quantity"": 3, ""price"": 365.08, ""sku"": ""SKU-406""}, {""product"": ""Watch"", ""quantity"": 5, ""price"": 500.62, ""sku"": ""SKU-514""}]",ORD-10220,"{""method"": ""paypal"", ""last_four"": ""1577""}",1577,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR921231522"", ""cost"": 9.78}",UPS,9.78,TR921231522,cancelled,514.04
2024-02-05T00:00:00,"{""name"": ""Customer 221"", ""email"": ""customer221@shop.example"", ""address"": {""street"": ""661 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""42233""}}","{""street"": ""661 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""42233""}",Denver,CA,661 Main St,42233,customer221@shop.example,Customer 221,3564,"[{""product"": ""Tablet"", ""quantity"": 1, ""price"": 377.08, ""sku"": ""SKU-122""}, {""product"": ""Laptop"", ""quantity"": 3, ""price"": 881.17, ""sku"": ""SKU-222""}]",ORD-10221,"{""method"": ""credit_card"", ""last_four"": ""2084""}",2084,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR589017962"", ""cost"": 19.35}",FedEx,19.35,TR589017962,processing,1961.05
2024-06-26T00:00:00,"{""name"": ""Customer 222"", ""email"": ""customer222@shop.example"", ""address"": {""street"": ""393 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""89305""}}","{""street"": ""393 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""89305""}",San Francisco,CA,393 Main St,89305,customer222@shop.example,Customer 222,8292,"[{""product"": ""Tablet"", ""quantity"": 2, ""price"": 719.74, ""sku"": ""SKU-328""}, {""product"": ""Camera"", ""quantity"": 3, ""price"": 661.55, ""sku"": ""SKU-261""}, {""product"": ""Headphones"", ""quantity"": 4, ""price"": 53.01, ""sku"": ""SKU-239""}, {""product"": ""Watch"", ""quantity"": 4, ""price"": 568.29, ""sku"": ""SKU-166""}]",ORD-10222,"{""method"": ""apple_pay"", ""last_four"": ""7127""}",7127,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR262745918"", ""cost"": 17.31}",UPS,17.31,TR262745918,shipped,222.25
2024-03-03T00:00:00,"{""name"": ""Customer 223"", ""email"": ""customer223@shop.example"", ""address"": {""street"": ""161 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""30284""}}","{""street"": ""161 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""30284""}",Portland,WA,161 Main St,30284,customer223@shop.example,Customer 223,2395,"[{""product"": ""Phone"", ""quantity"": 4, ""price"": 997.39, ""sku"": ""SKU-198""}]",ORD-10223,"{""method"": ""credit_card"", ""last_four"": ""4800""}",4800,credit_card,"{""carrier"": ""USPS"", ""tracking"": ""TR269540917"", ""cost"": 18.68}",USPS,18.68,TR269540917,shipped,1126.3
2024-06-28T00:00:00,"{""name"": ""Customer 224"", ""email"": ""customer224@shop.example"", ""address"": {""street"": ""510 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""59592""}}","{""street"": ""510 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""59592""}",San Francisco,CO,510 Main St,59592,customer224@shop.example,Customer 224,8616,"[{""product"": ""Tablet"", ""quantity"": 5, ""price"": 38.31, ""sku"": ""SKU-421""}]",ORD-10224,"{""method"": ""apple_pay"", ""last_four"": ""2668""}",2668,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR843388144"", ""cost"": 8.88}",FedEx,8.88,TR843388144,cancelled,127.72
2024-01-21T00:00:00,"{""name"": ""Customer 225"", ""email"": ""customer225@shop.example"", ""address"": {""street"": ""215 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""37210""}}","{""street"": ""215 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""37210""}",Denver,WA,215 Main St,37210,customer225@shop.example,Customer 225,4099,"[{""product"": ""Speakers"", ""quantity"": 5, ""price"": 726.39, ""sku"": ""SKU-896""}, {""product"": ""Phone"", ""quantity"": 2, ""price"": 463.8, ""sku"": ""SKU-712""}, {""product"": ""Speakers"", ""quantity"": 1, ""price"": 885.82, ""sku"": ""SKU-870""}]",ORD-10225,"{""method"": ""apple_pay"", ""last_four"": ""1835""}",1835,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR106276426"", ""cost"": 15.84}",UPS,15.84,TR106276426,processing,2263.34
2024-02-25T00:00:00,"{""name"": ""Customer 226"", ""email"": ""customer226@shop.example"", ""address"": {""street"": ""190 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""85644""}}","{""street"": ""190 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""85644""}",Denver,CA,190 Main St,85644,customer226@shop.example,Customer 226,1379,"[{""product"": ""Phone"", ""quantity"": 4, ""price"": 34.45, ""sku"": ""SKU-523""}]",ORD-10226,"{""method"": ""apple_pay"", ""last_four"": ""1656""}",1656,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR111994751"", ""cost"": 6.32}",FedEx,6.32,TR111994751,shipped,1865.13
2024-07-16T00:00:00,"{""name"": ""Customer 227"", ""email"": ""customer227@shop.example"", ""address"": {""street"": ""549 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""66588""}}","{""street"": ""549 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""66588""}",Seattle,OR,549 Main St,66588,customer227@shop.example,Customer 227,8159,"[{""product"": ""Watch"", ""quantity"": 1, ""price"": 992.3, ""sku"": ""SKU-727""}, {""product"": ""Speakers"", ""quantity"": 2, ""price"": 878.06, ""sku"": ""SKU-610""}, {""product"": ""Speakers"", ""quantity"": 1, ""price"": 419.73, ""sku"": ""SKU-285""}, {""product"": ""Camera"", ""quantity"": 4, ""price"": 87.5, ""sku"": ""SKU-872""}]",ORD-10227,"{""method"": ""credit_card"", ""last_four"": ""8887""}",8887,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR478130128"", ""cost"": 18.3}",FedEx,18.3,TR478130128,cancelled,241.44
2024-01-20T00:00:00,"{""name"": ""Customer 228"", ""email"": ""customer228@shop.example"", ""address"": {""street"": ""603 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""62305""}}","{""street"": ""603 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""62305""}",Seattle,WA,603 Main St,62305,customer228@shop.example,Customer 228,3472,"[{""product"": ""Headphones"", ""quantity"": 5, ""price"": 420.76, ""sku"": ""SKU-703""}, {""product"": ""Laptop"", ""quantity"": 4, ""price"": 792.22, ""sku"": ""SKU-962""}]",ORD-10228,"{""method"": ""credit_card"", ""last_four"": ""2641""}",2641,credit_card,"{""carrier"": ""USPS"", ""tracking"": ""TR677663362"", ""cost"": 12.51}",USPS,12.51,TR677663362,cancelled,1097.16
2024-06-23T00:00:00,"{""name"": ""Customer 229"", ""email"": ""customer229@shop.example"", ""address"": {""street"": ""533 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""98381""}}","{""street"": ""533 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""98381""}",Seattle,WA,533 Main St,98381,customer229@shop.example,Customer 229,1069,"[{""product"": ""Tablet"", ""quantity"": 3, ""price"": 423.74, ""sku"": ""SKU-839""}, {""product"": ""Tablet"", ""quantity"": 3, ""price"": 895.6, ""sku"": ""SKU-531""}, {""product"": ""Headphones"", ""quantity"": 1, ""price"": 879.14, ""sku"": ""SKU-940""}]",ORD-10229,"{""method"": ""credit_card"", ""last_four"": ""4329""}",4329,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR265069833"", ""cost"": 25.97}",UPS,25.97,TR265069833,pending,186.89
2024-06-16T00:00:00,"{""name"": ""Customer 230"", ""email"": ""customer230@shop.example"", ""address"": {""street"": ""413 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""38238""}}","{""street"": ""413 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""38238""}",Denver,WA,413 Main St,38238,customer230@shop.example,Customer 230,4021,"[{""product"": ""Watch"", ""quantity"": 3, ""price"": 386.5, ""sku"": ""SKU-597""}, {""product"": ""Laptop"", ""quantity"": 4, ""price"": 337.52, ""sku"": ""SKU-846""}, {""product"": ""Speakers"", ""quantity"": 1, ""price"": 379.37, ""sku"": ""SKU-124""}, {""product"": ""Speakers"", ""quantity"": 3, ""price"": 73.42, ""sku"": ""SKU-243""}]",ORD-10230,"{""method"": ""apple_pay"", ""last_four"": ""5774""}",5774,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR276285869"", ""cost"": 11.42}",UPS,11.42,TR276285869,delivered,1040.44
2024-05-11T00:00:00,"{""name"": ""Customer 231"", ""email"": ""customer231@shop.example"", ""address"": {""street"": ""182 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""39019""}}","{""street"": ""182 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""39019""}",Seattle,OR,182 Main St,39019,customer231@shop.example,Customer 231,5485,"[{""product"": ""Laptop"", ""quantity"": 3, ""price"": 271.64, ""sku"": ""SKU-271""}, {""product"": ""Tablet"", ""quantity"": 3, ""price"": 218.8, ""sku"": ""SKU-103""}]",ORD-10231,"{""method"": ""apple_pay"", ""last_four"": ""6176""}",6176,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR271272147"", ""cost"": 17.88}",UPS,17.88,TR271272147,pending,2042.94
2024-01-28T00:00:00,"{""name"": ""Customer 232"", ""email"": ""customer232@shop.example"", ""address"": {""street"": ""853 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""56650""}}","{""street"": ""853 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""56650""}",San Francisco,CA,853 Main St,56650,customer232@shop.example,Customer 232,8445,"[{""product"": ""Speakers"", ""quantity"": 3, ""price"": 862.64, ""sku"": ""SKU-781""}, {""product"": ""Tablet"", ""quantity"": 2, ""price"": 303.58, ""sku"": ""SKU-936""}, {""product"": ""Watch"", ""quantity"": 5, ""price"": 95.29, ""sku"": ""SKU-837""}, {""product"": ""Laptop"", ""quantity"": 3, ""price"": 870.83, ""sku"": ""SKU-959""}]",ORD-10232,"{""method"": ""credit_card"", ""last_four"": ""2386""}",2386,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR620443465"", ""cost"": 21.47}",UPS,21.47,TR620443465,delivered,705.96
2024-02-28T00:00:00,"{""name"": ""Customer 233"", ""email"": ""customer233@shop.example"", ""address"": {""street"": ""318 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""72930""}}","{""street"": ""318 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""72930""}",Seattle,CA,318 Main St,72930,customer233@shop.example,Customer 233,2445,"[{""product"": ""Watch"", ""quantity"": 2, ""price"": 398.09, ""sku"": ""SKU-456""}]",ORD-10233,"{""method"": ""paypal"", ""last_four"": ""9740""}",9740,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR667709236"", ""cost"": 23.75}",USPS,23.75,TR667709236,processing,1485.98
2024-05-21T00:00:00,"{""name"": ""Customer 234"", ""email"": ""customer234@shop.example"", ""address"": {""street"": ""325 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""43608""}}","{""street"": ""325 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""43608""}",Portland,WA,325 Main St,43608,customer234@shop.example,Customer 234,5252,"[{""product"": ""Camera"", ""quantity"": 2, ""price"": 792.48, ""sku"": ""SKU-733""}, {""product"": ""Laptop"", ""quantity"": 2, ""price"": 882.19, ""sku"": ""SKU-545""}]",ORD-10234,"{""method"": ""credit_card"", ""last_four"": ""8909""}",8909,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR307702598"", ""cost"": 22.65}",UPS,22.65,TR307702598,shipped,94.45
2024-06-20T00:00:00,"{""name"": ""Customer 235"", ""email"": ""customer235@shop.example"", ""address"": {""street"": ""656 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""97095""}}","{""street"": ""656 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""97095""}",San Francisco,CO,656 Main St,97095,customer235@shop.example,Customer 235,3821,"[{""product"": ""Tablet"", ""quantity"": 5, ""price"": 482.35, ""sku"": ""SKU-100""}, {""product"": ""Speakers"", ""quantity"": 1, ""price"": 109.17, ""sku"": ""SKU-966""}]",ORD-10235,"{""method"": ""credit_card"", ""last_four"": ""3871""}",3871,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR249947827"", ""cost"": 10.76}",UPS,10.76,TR249947827,pending,1311.54
2024-05-03T00:00:00,"{""name"": ""Customer 236"", ""email"": ""customer236@shop.example"", ""address"": {""street"": ""787 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""24825""}}","{""street"": ""787 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""24825""}",Seattle,WA,787 Main St,24825,customer236@shop.example,Customer 236,7963,"[{""product"": ""Tablet"", ""quantity"": 2, ""price"": 383.23, ""sku"": ""SKU-680""}, {""product"": ""Headphones"", ""quantity"": 4, ""price"": 770.04, ""sku"": ""SKU-738""}, {""product"": ""Headphones"", ""quantity"": 4, ""price"": 867.16, ""sku"": ""SKU-143""}, {""product"": ""Headphones"", ""quantity"": 2, ""price"": 391.28, ""sku"": ""SKU-557""}]",ORD-10236,"{""method"": ""apple_pay"", ""last_four"": ""7373""}",7373,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR114212649"", ""cost"": 14.21}",FedEx,14.21,TR114212649,cancelled,225.67
2024-01-23T00:00:00,"{""name"": ""Customer 237"", ""email"": ""customer237@shop.example"", ""address"": {""street"": ""908 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""36274""}}","{""street"": ""908 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""36274""}",Denver,WA,908 Main St,36274,customer237@shop.example,Customer 237,9381,"[{""product"": ""Camera"", ""quantity"": 3, ""price"": 163.85, ""sku"": ""SKU-750""}]",ORD-10237,"{""method"": ""apple_pay"", ""last_four"": ""4486""}",4486,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR829405291"", ""cost"": 10.36}",UPS,10.36,TR829405291,pending,200.52
2024-03-12T00:00:00,"{""name"": ""Customer 238"", ""email"": ""customer238@shop.example"", ""address"": {""street"": ""337 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""51712""}}","{""street"": ""337 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""51712""}",Denver,CO,337 Main St,51712,customer238@shop.example,Customer 238,5634,"[{""product"": ""Phone"", ""quantity"": 1, ""price"": 741.59, ""sku"": ""SKU-585""}, {""product"": ""Camera"", ""quantity"": 4, ""price"": 799.79, ""sku"": ""SKU-708""}, {""product"": ""Camera"", ""quantity"": 4, ""price"": 150.14, ""sku"": ""SKU-803""}, {""product"": ""Laptop"", ""quantity"": 5, ""price"": 657.17, ""sku"": ""SKU-895""}]",ORD-10238,"{""method"": ""apple_pay"", ""last_four"": ""4548""}",4548,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR481474528"", ""cost"": 24.39}",UPS,24.39,TR481474528,delivered,699.35
2024-01-07T00:00:00,"{""name"": ""Customer 239"", ""email"": ""customer239@shop.example"", ""address"": {""street"": ""20 Main St"", ""city"": ""Seattle"", ""state"": ""CO"", ""zip"": ""83538""}}","{""street"": ""20 Main St"", ""city"": ""Seattle"", ""state"": ""CO"", ""zip"": ""83538""}",Seattle,CO,20 Main St,83538,customer239@shop.example,Customer 239,2622,"[{""product"": ""Headphones"", ""quantity"": 2, ""price"": 428.69, ""sku"": ""SKU-704""}, {""product"": ""Watch"", ""quantity"": 3, ""price"": 43.65, ""sku"": ""SKU-424""}, {""product"": ""Speakers"", ""quantity"": 3, ""price"": 334.05, ""sku"": ""SKU-445""}, {""product"": ""Camera"", ""quantity"": 3, ""price"": 657.64, ""sku"": ""SKU-382""}]",ORD-10239,"{""method"": ""paypal"", ""last_four"": ""1983""}",1983,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR575807374"", ""cost"": 17.15}",USPS,17.15,TR575807374,processing,2149.04
2024-04-01T00:00:00,"{""name"": ""Customer 240"", ""email"": ""customer240@shop.example"", ""address"": {""street"": ""420 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""55681""}}","{""street"": ""420 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""55681""}",Portland,CA,420 Main St,55681,customer240@shop.example,Customer 240,1843,"[{""product"": ""Speakers"", ""quantity"": 4, ""price"": 608.77, ""sku"": ""SKU-866""}, {""product"": ""Phone"", ""quantity"": 2, ""price"": 343.05, ""sku"": ""SKU-618""}]",ORD-10240,"{""method"": ""credit_card"", ""last_four"": ""6185""}",6185,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR630416454"", ""cost"": 11.03}",UPS,11.03,TR630416454,cancelled,2341.51
2024-02-04T00:00:00,"{""name"": ""Customer 241"", ""email"": ""customer241@shop.example"", ""address"": {""street"": ""917 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""31129""}}","{""street"": ""917 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""31129""}",San Francisco,OR,917 Main St,31129,customer241@shop.example,Customer 241,6024,"[{""product"": ""Watch"", ""quantity"": 5, ""price"": 750.72, ""sku"": ""SKU-569""}, {""product"": ""Tablet"", ""quantity"": 1, ""price"": 434.9, ""sku"": ""SKU-415""}]",ORD-10241,"{""method"": ""paypal"", ""last_four"": ""6775""}",6775,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR508901331"", ""cost"": 10.33}",FedEx,10.33,TR508901331,pending,694.74
2024-04-12T00:00:00,"{""name"": ""Customer 242"", ""email"": ""customer242@shop.example"", ""address"": {""street"": ""205 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""42956""}}","{""street"": ""205 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""42956""}",San Francisco,OR,205 Main St,42956,customer242@shop.example,Customer 242,4454,"[{""product"": ""Tablet"", ""quantity"": 2, ""price"": 648.48, ""sku"": ""SKU-906""}, {""product"": ""Speakers"", ""quantity"": 5, ""price"": 258.39, ""sku"": ""SKU-793""}, {""product"": ""Headphones"", ""quantity"": 5, ""price"": 74.65, ""sku"": ""SKU-914""}]",ORD-10242,"{""method"": ""credit_card"", ""last_four"": ""8892""}",8892,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR205282935"", ""cost"": 22.58}",FedEx,22.58,TR205282935,cancelled,1629.95
2024-02-02T00:00:00,"{""name"": ""Customer 243"", ""email"": ""customer243@shop.example"", ""address"": {""street"": ""332 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""63854""}}","{""street"": ""332 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""63854""}",Seattle,WA,332 Main St,63854,customer243@shop.example,Customer 243,9927,"[{""product"": ""Headphones"", ""quantity"": 1, ""price"": 683.54, ""sku"": ""SKU-341""}, {""product"": ""Tablet"", ""quantity"": 4, ""price"": 108.2, ""sku"": ""SKU-266""}, {""product"": ""Laptop"", ""quantity"": 2, ""price"": 912.78, ""sku"": ""SKU-406""}]",ORD-10243,"{""method"": ""paypal"", ""last_four"": ""7319""}",7319,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR960790847"", ""cost"": 12.02}",FedEx,12.02,TR960790847,processing,2345.66
2024-01-22T00:00:00,"{""name"": ""Customer 244"", ""email"": ""customer244@shop.example"", ""address"": {""street"": ""619 Main St"", ""city"": ""Portland"", ""state"": ""OR"", ""zip"": ""74739""}}","{""street"": ""619 Main St"", ""city"": ""Portland"", ""state"": ""OR"", ""zip"": ""74739""}",Portland,OR,619 Main St,74739,customer244@shop.example,Customer 244,6488,"[{""product"": ""Laptop"", ""quantity"": 2, ""price"": 195.73, ""sku"": ""SKU-923""}, {""product"": ""Laptop"", ""quantity"": 4, ""price"": 216.48, ""sku"": ""SKU-675""}, {""product"": ""Phone"", ""quantity"": 2, ""price"": 986.56, ""sku"": ""SKU-148""}]",ORD-10244,"{""method"": ""paypal"", ""last_four"": ""9237""}",9237,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR465302495"", ""cost"": 25.31}",UPS,25.31,TR465302495,pending,2164.12
